timestamp,price,volume,market_cap,coin
2025-09-15 00:00:00,0.2784558102769998,5536012339.200093,42023527524.17705,dogecoin
2025-09-16 00:00:00,0.2685387946986924,5596117361.866423,40481930858.13581,dogecoin
2025-09-17 00:00:00,0.2696531218328301,4041455928.527943,40724280359.04452,dogecoin
2025-09-18 00:00:00,0.282117441910369,4796448210.873294,42573398342.37777,dogecoin
2025-09-19 00:00:00,0.2787643266477094,4321656784.85898,42069107470.46425,dogecoin
2025-09-20 00:00:00,0.26530671371919323,3277904141.6950765,40032519025.96664,dogecoin
2025-09-21 00:00:00,0.26755567404153896,1792202405.1960874,40392731465.23334,dogecoin
2025-09-22 00:00:00,0.2613348265545181,1734698906.3081462,39469421979.68826,dogecoin
2025-09-23 00:00:00,0.24128386887273082,5203576972.387224,36450831846.15457,dogecoin
2025-09-24 00:00:00,0.23761019733597175,2774165344.545794,35926678207.284225,dogecoin
2025-09-25 00:00:00,0.2407374057852932,3202133565.311215,36364461609.58091,dogecoin
2025-09-26 00:00:00,0.22239388412703953,4145472954.1742296,33580397207.15773,dogecoin
2025-09-27 00:00:00,0.2324576489429464,2901374244.867177,35109246575.3974,dogecoin
2025-09-28 00:00:00,0.2308267057962403,1270819090.2145033,34891694710.61898,dogecoin
2025-09-29 00:00:00,0.2373584240120973,1503357189.300699,35868313143.92856,dogecoin
2025-09-30 00:00:00,0.23517093556073534,2294600863.467682,35551798520.39877,dogecoin
2025-10-01 00:00:00,0.2327703853015738,2028125144.741923,35172909747.73517,dogecoin
2025-10-02 00:00:00,0.24806693017750128,2779083637.1088796,37470683028.53003,dogecoin
2025-10-03 00:00:00,0.2617674571494343,3461397003.0761466,39504530110.505844,dogecoin
2025-10-04 00:00:00,0.2585990689382798,3163596710.6928363,39150786619.10633,dogecoin
2025-10-05 00:00:00,0.25088714295062026,1913004411.6609137,37926155713.5251,dogecoin
2025-10-06 00:00:00,0.25296284027536836,3110470554.8030787,38276799495.93508,dogecoin
2025-10-07 00:00:00,0.2663063497515599,3799101519.920578,40286449215.784775,dogecoin
2025-10-08 00:00:00,0.2474019998363525,3858405947.0936546,37412345062.14425,dogecoin
2025-10-09 00:00:00,0.2554779705215659,2833194614.214027,38655239791.687355,dogecoin
2025-10-10 00:00:00,0.24844379648914036,2920843495.681609,37569869673.972694,dogecoin
2025-10-11 00:00:00,0.19398560680787477,8100992365.578244,29363865692.185787,dogecoin
2025-10-12 00:00:00,0.18563301824171755,6261439168.809738,28084908607.39155,dogecoin
